province,language,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour,vote_choice,cps19_ResponseId
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_1LuuRczQSCMg2yC
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_2dX7AsXwGY2kxMU
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_31Z1M9LhWMtRuL3
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_1Fzh3sq4JVUasZR
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_AFAKch7Q1Z4PxYd
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1ddmuseTv3EU7k6
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_1ePLpwqo1Nt09rl
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_w5Jbyijf0xxMau5
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_3L4NomxSrs5aA6Z
Quebec,Neither English nor French,63.212765957446805,44.02127659574468,46.723404255319146,25.170212765957448,42.723404255319146,26.4468085106383,2,R_2zCN7z3hVq2DcUn
British Columbia,English_and_French,55.851851851851855,38.51851851851852,54.05555555555556,15.166666666666666,58.629629629629626,17.25925925925926,0,R_DoEiap7tLnS2Exj
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1gqnQaTHFAmDJ0Y
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1qX54nGfbBM8ILf
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_7ZLp7HAI2Zax6wh
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2dZ7D8121L8n5Qo
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3fPsMLuKfVfrTXL
Ontario,Neither English nor French,53.37984496124031,43.42635658914729,48.44961240310077,18.271317829457363,50.55813953488372,23.813953488372093,1,R_OAUqe4jMCS7ohzP
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3GwZP9LyedXao7L
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_YWAusq7rCC2Z5IJ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_wYMaTs6VXRWfykV
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_2xDDdu7iMsAWmBX
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,1,R_3ncMH6Ft2ujV7zi
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,0,R_3EorRwMq4lYk7Gc
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_24uQwCbAAQVNmCz
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_1IMi5akrmPvplW6
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2QFIxIsjteRVx9d
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1H5eIDwzSCqcJBC
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_24IeitD6g4URxVG
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,4,R_3fIU4ow0ITlxoPl
Newfoundland and Labrador,English,59.19101123595506,41.741573033707866,51.337078651685395,14.617977528089888,42.73033707865169,21.617977528089888,0,R_1lrDHrASItYggIP
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_0VbfloYDvAaxEGZ
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,1,R_23eQu3oE8gbWXzX
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_3DokD1MA9YwmcUB
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3fiTYbdlzjua3xo
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_31mkGP3SXlpfFyv
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_VPGspmIbAAEMMzD
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2Xp3ZQIw9vQdQby
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_3I6wFH0XYggPGRr
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_bHp4prZLzy78ZC9
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_1Ed224prYNCQjgs
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_3hbSpg0VoFizl27
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,1,R_ZIQN0Ruqn83rf0d
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_ukbOGnxFzvP6IhP
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,4,R_2xWrQnUrNYTRCP3
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,1,R_11YIwWIvMEoULVy
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2ARv0T4R6juu59q
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2X7gu3HDX427STa
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2uF0g8syh7EDsUz
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3OjKPFGTVwLrmoC
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2aEyaMzWYcojhUb
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_1Cs7YFcLp5Mk8Zr
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_3KwoyT52agrx01z
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2zJjh6rmRZP5ZSI
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_2TAD1H7hk1pqGQh
Alberta,English_and_French,41.90909090909091,53.07272727272727,43.14545454545455,12.145454545454545,39.472727272727276,33.38181818181818,2,R_3fvfFbfO8O7OQCD
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_296XqFQsFz9HQ98
Prince Edward Island,English,65.77272727272727,25.863636363636363,46.27272727272727,16.136363636363637,55.5,15.727272727272727,0,R_1jWakkDkU0Y4iUO
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_2EdbqeLTKIh7vUB
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,0,R_3lrXX09o6QoJYxN
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,0,R_3PS8Ps0s9BI5kzA
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3ssK8LHNS0J2oEc
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_3oGg9ryIebM3vvo
Ontario,Neither English nor French,53.37984496124031,43.42635658914729,48.44961240310077,18.271317829457363,50.55813953488372,23.813953488372093,1,R_2fHUbww3EP4ENZ9
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_3iVHnwtlvyGqzSG
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_12KBkMNraKTBMfY
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_2Qyqr7hK0vJNFM7
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2tx3aQm2f6CyAk3
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2SHceB5AJBxrFjN
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,2,R_3031CTeqVxRvjum
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2djf6yX09JfsOFQ
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,2,R_1KoIqkWhKt1fIoy
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_1QN6IMjuXaMP1a8
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_1P5dxcmxyuO3R4q
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2Sf3Wm2Sjfe0h29
New Brunswick,English,47.34782608695652,45.927536231884055,49.98550724637681,17.840579710144926,50.391304347826086,28.420289855072465,4,R_2908a6fMDWW85Zh
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_2YLktBb0qF7DgAz
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3haMnaForbCz2Ch
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_3nC5OGOVgWRKRtA
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_CjlHMKRCEOgDz5n
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,1,R_1gpeafrUuALWH0N
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_31uxnajeKNqyTpY
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3QD9oUlWB3H5M2f
British Columbia,Neither English nor French,49.22950819672131,48.85245901639344,49.032786885245905,20.327868852459016,49.0655737704918,27.934426229508198,4,R_1gOyNlfNvZI9hOG
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_1NEBaQ5JEqZMFsG
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1GQ6qI8qnLbSg2v
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,0,R_25A9YVTypdy7rSu
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,4,R_RzATdpkC94mqL1n
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3ndUkProlNiDiG5
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_3RqCO1WdjSQSH3b
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1HqwHPh6XrxvLlL
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_114UFsTisBOOz5W
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,2,R_vjoLHEbnb35uzPX
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_qwScd6OrKiMrwNr
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,2,R_R5klGswzcpzUcXn
Northwest Territories,English,72.66666666666667,20,74.33333333333333,26.333333333333332,74,0,0,R_3Gixf0cz7ICuD87
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2R3wtUU6yfczn26
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_2cCyS4ykxbmHOoX
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_3KJkmxO5KKx0LyF
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_24oQVGXKWlXYa8Z
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,4,R_2X0T7wxNx4Mm7da
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,0,R_XMb3GS8opNm4gMx
Saskatchewan,Neither English nor French,35.23076923076923,64.15384615384616,39.07692307692308,17.692307692307693,29.153846153846153,35.84615384615385,5,R_2do6NNUnBbcok0Y
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_ToPEcGcttEh8iat
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2dm7QLZw1Q2UixY
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1M0UyHldni2sz9Q
British Columbia,English_and_French,55.851851851851855,38.51851851851852,54.05555555555556,15.166666666666666,58.629629629629626,17.25925925925926,4,R_3qD5TkbNCTAFp7p
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_3GkoVrEs7khPzlL
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,1,R_1MRkDWV8nIBSwY4
Newfoundland and Labrador,English,59.19101123595506,41.741573033707866,51.337078651685395,14.617977528089888,42.73033707865169,21.617977528089888,0,R_1EfW0xz6H5y3JLG
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3gZ8jkYn1ktBpas
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_OjLvhlvgAIOV9Tj
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_3J8ZcoCpqp601fM
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,1,R_30rcnTl8bsUyqyc
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2YVUishfjodXXQE
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,2,R_1roDJ0RlpIvzTeg
Quebec,Neither English nor French,63.212765957446805,44.02127659574468,46.723404255319146,25.170212765957448,42.723404255319146,26.4468085106383,0,R_2aPjmaMfYa4OSsH
Alberta,English_and_French,41.90909090909091,53.07272727272727,43.14545454545455,12.145454545454545,39.472727272727276,33.38181818181818,1,R_3RwRYmuHC98hNfP
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,1,R_5hVBop8wdXTS52N
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_1gtf3YeY9VteYxA
